year,sub_event_type,country
2020,Excessive force against protesters,Ethiopia
2020,Excessive force against protesters,Ethiopia
2020,Excessive force against protesters,Ethiopia
2020,Excessive force against protesters,Ethiopia
2020,Excessive force against protesters,Ethiopia
2020,Excessive force against protesters,Ethiopia
2020,Excessive force against protesters,Ethiopia
2020,Excessive force against protesters,Ethiopia
2020,Excessive force against protesters,Ethiopia
2020,Excessive force against protesters,Ethiopia
2020,Excessive force against protesters,Ethiopia
2020,Excessive force against protesters,Ethiopia
2020,Excessive force against protesters,Ethiopia
2019,Excessive force against protesters,Ethiopia
2019,Excessive force against protesters,Ethiopia
2019,Excessive force against protesters,Ethiopia
2019,Excessive force against protesters,Ethiopia
2019,Excessive force against protesters,Ethiopia
2019,Excessive force against protesters,Ethiopia
2019,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2018,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2017,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
2016,Excessive force against protesters,Ethiopia
